HITId,HITTypeId,AssignmentId,WorkerId,WorkTimeInSeconds,Context,Number,Question,Clarity,Fluency,Grammatical,Present,Qgen
33W1NHWFYHLD6ZFDN9VO1S3NTAETZH,3VILS635XFH12N8B5SYDK5XF0KNPS6,3R2UR8A0IAGAAW8KHCR6YHCAPW5OX0,AQD91RFHV1WNE,131,"an online petition of over 5,100 names on the parliamentary website led to chris smith asking parliament about the future of the collection.",136,approximately how many names were signed on an online petition on the parliamentary website in response to the closing of the musical instruments gallery?,3,3,TRUE,TRUE,FALSE
3RWO3EJELH9IJB1YYHDC4OIERSGP1J,3VILS635XFH12N8B5SYDK5XF0KNPS6,3EA3QWIZ4IVTXTOXE7D4PHVI0RIITG,AQD91RFHV1WNE,386,"goldenson also cited interest in japan in the early 1950s, acquiring a 5% stake in two new domestic networks, the mainichi broadcasting system in 1951 and nihon educational television in 1957.",32,in what year did the nihon broadcasts in japan?,3,3,TRUE,TRUE,TRUE
3RWO3EJELH9IJB1YYHDC4OIERSGP1J,3VILS635XFH12N8B5SYDK5XF0KNPS6,3ERET4BTVM91J957G4TZBX9JYO49KI,A3C3RLZKKHH1FC,400,"goldenson also cited interest in japan in the early 1950s, acquiring a 5% stake in two new domestic networks, the mainichi broadcasting system in 1951 and nihon educational television in 1957.",32,in what year did the nihon broadcasts in japan?,5,3,TRUE,TRUE,TRUE
3RWO3EJELH9IJB1YYHDC4OIERSGP1J,3VILS635XFH12N8B5SYDK5XF0KNPS6,3FIJLY1B6U4BVAT0WIYZHAHTVW4PFQ,A1F1BIPJR11LSR,405,"goldenson also cited interest in japan in the early 1950s, acquiring a 5% stake in two new domestic networks, the mainichi broadcasting system in 1951 and nihon educational television in 1957.",32,in what year did the nihon broadcasts in japan?,2,2,FALSE,FALSE,TRUE
3RWO3EJELH9IJB1YYHDC4OIERSGP1J,3VILS635XFH12N8B5SYDK5XF0KNPS6,3I7DHKZYGN0720BHC3PLJ4CC4W4F5V,A28A3HF3LSEIDT,382,"goldenson also cited interest in japan in the early 1950s, acquiring a 5% stake in two new domestic networks, the mainichi broadcasting system in 1951 and nihon educational television in 1957.",32,in what year did the nihon broadcasts in japan?,4,4,TRUE,TRUE,TRUE
33QQ60S6ASIV4ROCJK860PM3UH2U0H,3VILS635XFH12N8B5SYDK5XF0KNPS6,31LM9EDVOLSRXR3JZTCSSJ4QOOLJNS,A11GWWAXRJQ6Y2,144,"each step had to be successfully accomplished before the next ones could be performed, and it was unknown how many tries of each mission would be necessary; therefore letters were used instead of numbers.",40,what was the first step to be used?,3,3,TRUE,TRUE,TRUE
33QQ60S6ASIV4ROCJK860PM3UH2U0H,3VILS635XFH12N8B5SYDK5XF0KNPS6,386CSBG1OZM0CT14V2AKN9UQ7TNQ6F,A1CSDIX05PK9V,223,"each step had to be successfully accomplished before the next ones could be performed, and it was unknown how many tries of each mission would be necessary; therefore letters were used instead of numbers.",40,what was the first step to be used?,4,2,TRUE,FALSE,TRUE
33QQ60S6ASIV4ROCJK860PM3UH2U0H,3VILS635XFH12N8B5SYDK5XF0KNPS6,3K3R2QNK8B3FM5AJAIX1HKIH0F29UF,A28A3HF3LSEIDT,354,"each step had to be successfully accomplished before the next ones could be performed, and it was unknown how many tries of each mission would be necessary; therefore letters were used instead of numbers.",40,what was the first step to be used?,4,4,TRUE,TRUE,TRUE
33QQ60S6ASIV4ROCJK860PM3UH2U0H,3VILS635XFH12N8B5SYDK5XF0KNPS6,3LYA37P8IQNK72K4EO7V2349MO7BKU,A2QD7QFGCUNF5N,219,"each step had to be successfully accomplished before the next ones could be performed, and it was unknown how many tries of each mission would be necessary; therefore letters were used instead of numbers.",40,what was the first step to be used?,3,3,TRUE,TRUE,TRUE
30Y6N4AHYPWXNJXPR21WALJ2H77RD3,3VILS635XFH12N8B5SYDK5XF0KNPS6,32Q90QCQ1SLIE5WOOF9L3BAUPLJEKW,AW0K78T4I2T72,333,"kublai originally named his eldest son, zhenjin, as the crown prince, but he died before kublai in 1285.",56,who was the youngest son of the crown prince?,5,5,TRUE,FALSE,TRUE
30Y6N4AHYPWXNJXPR21WALJ2H77RD3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3MB8LZR5BFTWKB6G51WPG60EYIKLKQ,A3U21PUMQ6NGT2,369,"kublai originally named his eldest son, zhenjin, as the crown prince, but he died before kublai in 1285.",56,who was the youngest son of the crown prince?,5,5,TRUE,FALSE,TRUE
30Y6N4AHYPWXNJXPR21WALJ2H77RD3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3P529IW9KYLL4PE24Q5S0T89QM3FLI,AOUMYCLO4I993,548,"kublai originally named his eldest son, zhenjin, as the crown prince, but he died before kublai in 1285.",56,who was the youngest son of the crown prince?,2,3,TRUE,FALSE,TRUE
30Y6N4AHYPWXNJXPR21WALJ2H77RD3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3ZV9H2YQQD76Z7A8O9BS8V0SL333WR,A2QD7QFGCUNF5N,120,"kublai originally named his eldest son, zhenjin, as the crown prince, but he died before kublai in 1285.",56,who was the youngest son of the crown prince?,4,3,TRUE,TRUE,TRUE
3BDORL6HKKDNIRRBR66LQF1KW7VRC3,3VILS635XFH12N8B5SYDK5XF0KNPS6,37QW5D2ZRGMZTNZ5GLWN2N5IVCYS8S,A1F1BIPJR11LSR,523,"the crew of apollo 8 sent the first live televised pictures of the earth and the moon back to earth, and read from the creation story in the book of genesis, on christmas eve, 1968.",142,what crew sent the first ever live images of the earth and moon to earth?,5,5,TRUE,TRUE,FALSE
3BDORL6HKKDNIRRBR66LQF1KW7VRC3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3H7XDTSHKCR7TJMWJOICRPP1P88GWC,A5LYLHG880ABE,155,"the crew of apollo 8 sent the first live televised pictures of the earth and the moon back to earth, and read from the creation story in the book of genesis, on christmas eve, 1968.",142,what crew sent the first ever live images of the earth and moon to earth?,2,3,TRUE,TRUE,FALSE
3BDORL6HKKDNIRRBR66LQF1KW7VRC3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3WRFBPLXRAOGCD1UW8K5CCN1SRZ3N0,A21AVVEQUEX7DA,333,"the crew of apollo 8 sent the first live televised pictures of the earth and the moon back to earth, and read from the creation story in the book of genesis, on christmas eve, 1968.",142,what crew sent the first ever live images of the earth and moon to earth?,4,3,TRUE,TRUE,FALSE
3BDORL6HKKDNIRRBR66LQF1KW7VRC3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3YWRV122CSZF80R95QRNHON6G9KU8B,A11GWWAXRJQ6Y2,122,"the crew of apollo 8 sent the first live televised pictures of the earth and the moon back to earth, and read from the creation story in the book of genesis, on christmas eve, 1968.",142,what crew sent the first ever live images of the earth and moon to earth?,3,3,TRUE,TRUE,FALSE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3018Q3ZVOIQ1BWS7YUGW846HZYGARR,A3C3RLZKKHH1FC,297,"however, mughal emperors directly patronized the legacies of genghis khan and timur; together their names were synonymous with the names of other distinguished personalities particularly among the muslim populations of south asia.",178,which mongol conqueror was most celebrated by the mughal emperors?,3,3,TRUE,TRUE,FALSE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3QFUFYSY9YFP6H7HYY6BEC6Y408F4P,A2SBISQJE2ZPJQ,304,"however, mughal emperors directly patronized the legacies of genghis khan and timur; together their names were synonymous with the names of other distinguished personalities particularly among the muslim populations of south asia.",178,which mongol conqueror was most celebrated by the mughal emperors?,5,5,TRUE,TRUE,FALSE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3SKEMFQBZ35154MXBCNLB1E8EIM8KS,A5LYLHG880ABE,324,"however, mughal emperors directly patronized the legacies of genghis khan and timur; together their names were synonymous with the names of other distinguished personalities particularly among the muslim populations of south asia.",178,which mongol conqueror was most celebrated by the mughal emperors?,3,3,TRUE,TRUE,FALSE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3VHHR074H3H8PWZWM77GC1VSSYKL7K,AUOYNTK0GOFOM,307,"however, mughal emperors directly patronized the legacies of genghis khan and timur; together their names were synonymous with the names of other distinguished personalities particularly among the muslim populations of south asia.",178,which mongol conqueror was most celebrated by the mughal emperors?,4,3,TRUE,TRUE,FALSE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,31N2WW6R9RQ4OLODYK1S47ESQ0DF35,A3C3RLZKKHH1FC,387,"seasonal rainfall is concentrated in the warmest months from may through september, while the driest months are from november through april.",179,when does rain typically fall in jacksonville?,4,4,TRUE,TRUE,FALSE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,379J5II41OGTYBE69FLMIBN9ELPLE7,A1GKEEI844CEKI,179,"seasonal rainfall is concentrated in the warmest months from may through september, while the driest months are from november through april.",179,when does rain typically fall in jacksonville?,4,4,TRUE,FALSE,FALSE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,3A1COHJ8NJVA3ELP5RKOY9YGM1IH8X,A21AVVEQUEX7DA,212,"seasonal rainfall is concentrated in the warmest months from may through september, while the driest months are from november through april.",179,when does rain typically fall in jacksonville?,4,5,TRUE,TRUE,FALSE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,3AUQQEL7U5TX3QB6FCODKVJ7BIH0VJ,A28A3HF3LSEIDT,330,"seasonal rainfall is concentrated in the warmest months from may through september, while the driest months are from november through april.",179,when does rain typically fall in jacksonville?,4,4,TRUE,TRUE,FALSE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,31N2WW6R9RQ4OLODYK1S47ESQ0D3FT,A1GKEEI844CEKI,224,"each year, enr compiles and reports on data about the size of design and construction companies.",109,what compiles and reports on data about the size of design and construction companies?,5,5,TRUE,TRUE,FALSE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3HL8HNGX451Q3NDTFT22VKHEQSN9FG,A21AVVEQUEX7DA,305,"each year, enr compiles and reports on data about the size of design and construction companies.",109,what compiles and reports on data about the size of design and construction companies?,4,3,TRUE,TRUE,FALSE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3OONKJ5DKCJ3XT5JCGZO9KLI6THBOE,A28A3HF3LSEIDT,395,"each year, enr compiles and reports on data about the size of design and construction companies.",109,what compiles and reports on data about the size of design and construction companies?,4,4,TRUE,TRUE,FALSE
38EHZ67RIMS92NUOOK6NU7SPOCOMGK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3X66WABAJWIA2LK8947AMSE4RFC3GR,A3NHMKVK98NY7I,360,"each year, enr compiles and reports on data about the size of design and construction companies.",109,what compiles and reports on data about the size of design and construction companies?,3,3,TRUE,TRUE,FALSE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,34S6N1K2ZVJ5IL58ZGTS3EKM61HLHN,A1V2H0UF94ATWY,491,"the south florida/miami area has previously hosted the event 10 times (tied for most with new orleans), with the most recent one being super bowl xliv in 2010.",158,what city is tied with miami for hosting the super bowl?,5,5,TRUE,TRUE,FALSE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,382M9COHEHFWH110ITDN9YJSRCIEUU,A28A3HF3LSEIDT,363,"the south florida/miami area has previously hosted the event 10 times (tied for most with new orleans), with the most recent one being super bowl xliv in 2010.",158,what city is tied with miami for hosting the super bowl?,4,4,TRUE,TRUE,FALSE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,3C6FJU71TQTUN6IRIUPHG1B89OMYUS,A11GWWAXRJQ6Y2,386,"the south florida/miami area has previously hosted the event 10 times (tied for most with new orleans), with the most recent one being super bowl xliv in 2010.",158,what city is tied with miami for hosting the super bowl?,3,3,TRUE,TRUE,FALSE
3EQPA8A374WJSWJ8BFHKZMGEV8NJZ2,3VILS635XFH12N8B5SYDK5XF0KNPS6,3OVHNO1VE618BUHASL1BK8GMTIVZDA,A1F1BIPJR11LSR,239,"the south florida/miami area has previously hosted the event 10 times (tied for most with new orleans), with the most recent one being super bowl xliv in 2010.",158,what city is tied with miami for hosting the super bowl?,5,5,TRUE,TRUE,FALSE
3ZCC2DXSD749IV421TG4V2M02ISYYK,3VILS635XFH12N8B5SYDK5XF0KNPS6,324G5B4FB38VS0AAXELXEH34P0A70Y,A28A3HF3LSEIDT,398,"barred by the government from settling in new france, huguenots led by jesse de forest, sailed to north america in 1624 and settled instead in the dutch colony of new netherland (later incorporated into new york and new jersey); as well as great britain 's colonies, including nova scotia.",99,in what year did the government arrive to north america?,4,4,TRUE,TRUE,TRUE
3ZCC2DXSD749IV421TG4V2M02ISYYK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3I3WADAZ9Q418DOAB68B6YLQWXVO5Q,A11GWWAXRJQ6Y2,142,"barred by the government from settling in new france, huguenots led by jesse de forest, sailed to north america in 1624 and settled instead in the dutch colony of new netherland (later incorporated into new york and new jersey); as well as great britain 's colonies, including nova scotia.",99,in what year did the government arrive to north america?,3,3,TRUE,TRUE,TRUE
3ZCC2DXSD749IV421TG4V2M02ISYYK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3LPW2N6LKT2WLI877SKK54DFEJI5UJ,A4W9APAHFWVLO,302,"barred by the government from settling in new france, huguenots led by jesse de forest, sailed to north america in 1624 and settled instead in the dutch colony of new netherland (later incorporated into new york and new jersey); as well as great britain 's colonies, including nova scotia.",99,in what year did the government arrive to north america?,2,2,TRUE,FALSE,TRUE
3ZCC2DXSD749IV421TG4V2M02ISYYK,3VILS635XFH12N8B5SYDK5XF0KNPS6,3OVHNO1VE618BUHASL1BK8GMTIWDZP,A1F1BIPJR11LSR,268,"barred by the government from settling in new france, huguenots led by jesse de forest, sailed to north america in 1624 and settled instead in the dutch colony of new netherland (later incorporated into new york and new jersey); as well as great britain 's colonies, including nova scotia.",99,in what year did the government arrive to north america?,2,2,FALSE,FALSE,TRUE
3R5LWXWHR08KWZTS2R8W5O8NVGAXGH,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,31LVTDXBL7AI7FJBVL5MHIMSTBRRL4,A2RR3R75ECQSKE,221,"although many plants and factories can be found along the rhine up into switzerland, it is along the lower rhine that the bulk of them are concentrated, as the river passes the major cities of cologne, dusseldorf and duisburg.",13,"along with cologne and duisburg, what other cities are located in switzerland?",2,3,FALSE,TRUE,TRUE
3R5LWXWHR08KWZTS2R8W5O8NVGAXGH,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,31T4R4OBOSGFMS5Q9UEH9I55YQI7C4,A2SBISQJE2ZPJQ,218,"although many plants and factories can be found along the rhine up into switzerland, it is along the lower rhine that the bulk of them are concentrated, as the river passes the major cities of cologne, dusseldorf and duisburg.",13,"along with cologne and duisburg, what other cities are located in switzerland?",4,4,TRUE,TRUE,TRUE
3R5LWXWHR08KWZTS2R8W5O8NVGAXGH,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3B3WTRP3DB262T1HRYNVB1NPHPV294,A15A09BRS1Q8W0,131,"although many plants and factories can be found along the rhine up into switzerland, it is along the lower rhine that the bulk of them are concentrated, as the river passes the major cities of cologne, dusseldorf and duisburg.",13,"along with cologne and duisburg, what other cities are located in switzerland?",5,5,TRUE,TRUE,TRUE
3R5LWXWHR08KWZTS2R8W5O8NVGAXGH,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3F0BG9B9MPNSPV6V5MW669XO1E17YD,A1NGXQMOBCXDC3,272,"although many plants and factories can be found along the rhine up into switzerland, it is along the lower rhine that the bulk of them are concentrated, as the river passes the major cities of cologne, dusseldorf and duisburg.",13,"along with cologne and duisburg, what other cities are located in switzerland?",5,5,TRUE,TRUE,TRUE
3NCN4N1H1GHJTO7DKZT96BQSDP8NB6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,32AT8R96GL9XRK6IJOXSYFN7S44USQ,A15A09BRS1Q8W0,182,concepts of this network influenced later arpanet architecture.,35,what type of architecture did the network have?,3,3,TRUE,FALSE,TRUE
3NCN4N1H1GHJTO7DKZT96BQSDP8NB6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,33ISQZVXPPMLY90M0BMSP4XJZ19CC2,A3SKEW89V5S0DI,384,concepts of this network influenced later arpanet architecture.,35,what type of architecture did the network have?,5,5,TRUE,FALSE,TRUE
3NCN4N1H1GHJTO7DKZT96BQSDP8NB6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,35L9RVQFCOI81BS28ULTU1G5JTKUH2,A1MIR0TP081SKT,244,concepts of this network influenced later arpanet architecture.,35,what type of architecture did the network have?,5,5,TRUE,TRUE,TRUE
3NCN4N1H1GHJTO7DKZT96BQSDP8NB6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3HHRAGRYX85K90QMEWLSIEQSIUPO9U,A1NGXQMOBCXDC3,174,concepts of this network influenced later arpanet architecture.,35,what type of architecture did the network have?,5,5,TRUE,TRUE,TRUE
3DQYSJDTYLBMCLX1WWI85LNBI0VXE0,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3FE7TXL1LINCUSI380YHXWDERPXQ2C,A1NGXQMOBCXDC3,170,"rodin is represented by more than 20 works in the museum collection, making it one of the largest collections of the sculptor's work outside france; these were given to the museum by the sculptor in 1914, as acknowledgement of britain 's support of france in world war i, although the statue of st john the baptist had been purchased in 1902 by public subscription.",143,in which year were rodin's works given to the v&a?,5,5,TRUE,FALSE,FALSE
3DQYSJDTYLBMCLX1WWI85LNBI0VXE0,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3L2IS5HSFAI0B7EDBSG6ZLD155VUND,A2WTDVHVVORNDU,383,"rodin is represented by more than 20 works in the museum collection, making it one of the largest collections of the sculptor's work outside france; these were given to the museum by the sculptor in 1914, as acknowledgement of britain 's support of france in world war i, although the statue of st john the baptist had been purchased in 1902 by public subscription.",143,in which year were rodin's works given to the v&a?,1,1,TRUE,FALSE,FALSE
3DQYSJDTYLBMCLX1WWI85LNBI0VXE0,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3Q8GYXHFEP20ZOR7L1ZKBYR97KNC5U,A2YYQJ3JWA2KGD,243,"rodin is represented by more than 20 works in the museum collection, making it one of the largest collections of the sculptor's work outside france; these were given to the museum by the sculptor in 1914, as acknowledgement of britain 's support of france in world war i, although the statue of st john the baptist had been purchased in 1902 by public subscription.",143,in which year were rodin's works given to the v&a?,5,5,TRUE,TRUE,FALSE
3DQYSJDTYLBMCLX1WWI85LNBI0VXE0,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3TS1AR6UQQEMP4P00W4IHOQ8V3C7FH,A1FGKIKJYSL1MI,289,"rodin is represented by more than 20 works in the museum collection, making it one of the largest collections of the sculptor's work outside france; these were given to the museum by the sculptor in 1914, as acknowledgement of britain 's support of france in world war i, although the statue of st john the baptist had been purchased in 1902 by public subscription.",143,in which year were rodin's works given to the v&a?,4,5,TRUE,FALSE,FALSE
3VMHWJRYHVGEIZXXR72EN38BU1AXFI,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,32VNZTT0A74M97CQPT65V1KH7PXR4C,AHV4U78TUUDKI,201,the total number of seats in the parliament are allocated to parties proportionally to the number of votes received in the second vote of the ballot using the d'hondt method.,73,how many seats are there in the parliament?,3,4,TRUE,FALSE,TRUE
3VMHWJRYHVGEIZXXR72EN38BU1AXFI,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3GD6L00D3SXEKS2FX3RMB4J4PIP1MM,A15A09BRS1Q8W0,104,the total number of seats in the parliament are allocated to parties proportionally to the number of votes received in the second vote of the ballot using the d'hondt method.,73,how many seats are there in the parliament?,5,5,TRUE,FALSE,TRUE
3VMHWJRYHVGEIZXXR72EN38BU1AXFI,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3X73LLYYQ1EV6L8TBT97G6OBBXSHNY,A3N7R7P9HP2YB6,171,the total number of seats in the parliament are allocated to parties proportionally to the number of votes received in the second vote of the ballot using the d'hondt method.,73,how many seats are there in the parliament?,5,5,TRUE,TRUE,TRUE
3VMHWJRYHVGEIZXXR72EN38BU1AXFI,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3Z7VU45IPYHEJZ1YCSHGJ6FD4M5Z1Z,A1NGXQMOBCXDC3,173,the total number of seats in the parliament are allocated to parties proportionally to the number of votes received in the second vote of the ballot using the d'hondt method.,73,how many seats are there in the parliament?,3,5,TRUE,FALSE,TRUE
3JHB4BPSFK9L8S58277UJZQ7U0T9Q6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,34V1S5K3GS1UKUKIE0ZY1E41XUW96R,A1NGXQMOBCXDC3,183,"crosscountry trains serve destinations in yorkshire, the midlands and the south west.",98,what is the name of the train that serves destinations in somerset,5,5,TRUE,TRUE,TRUE
3JHB4BPSFK9L8S58277UJZQ7U0T9Q6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,379J5II41OGTYBE69FLMIBN9EM2ELF,A1IZ4NX41GKU4X,322,"crosscountry trains serve destinations in yorkshire, the midlands and the south west.",98,what is the name of the train that serves destinations in somerset,5,5,TRUE,FALSE,TRUE
3JHB4BPSFK9L8S58277UJZQ7U0T9Q6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,39ZSFO5CA8W4SHNSWUOE6EWKWLOUJ7,A14W0AXTJ3R19V,190,"crosscountry trains serve destinations in yorkshire, the midlands and the south west.",98,what is the name of the train that serves destinations in somerset,5,5,TRUE,TRUE,TRUE
3JHB4BPSFK9L8S58277UJZQ7U0T9Q6,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3U5NZHP4LR2V96K6R8MZKVT6BCTHPU,AE03LUY7RH400,316,"crosscountry trains serve destinations in yorkshire, the midlands and the south west.",98,what is the name of the train that serves destinations in somerset,4,3,TRUE,TRUE,TRUE
3XUSYT70IT19NPDQXPIHQPIF8HA0DG,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,33C7UALJVLYZZ30B32H36MI95DY18W,A3DZ46U9XRLVBI,293,"an online petition of over 5,100 names on the parliamentary website led to chris smith asking parliament about the future of the collection.",36,how many names were on the parliamentary website?,5,5,TRUE,TRUE,TRUE
3XUSYT70IT19NPDQXPIHQPIF8HA0DG,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,33LK57MYLT5EDJ0SPBW0F72MUMHSZB,A1NOINYD1FZ55T,375,"an online petition of over 5,100 names on the parliamentary website led to chris smith asking parliament about the future of the collection.",36,how many names were on the parliamentary website?,5,5,TRUE,TRUE,TRUE
3XUSYT70IT19NPDQXPIHQPIF8HA0DG,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3CFJTT4SXTQ6ZVRQ14A3KL30BV57I9,A1IZ4NX41GKU4X,219,"an online petition of over 5,100 names on the parliamentary website led to chris smith asking parliament about the future of the collection.",36,how many names were on the parliamentary website?,5,5,TRUE,TRUE,TRUE
3XUSYT70IT19NPDQXPIHQPIF8HA0DG,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3ZAZR5XV01IY62BWSP6002Y48JXCZ3,A15A09BRS1Q8W0,343,"an online petition of over 5,100 names on the parliamentary website led to chris smith asking parliament about the future of the collection.",36,how many names were on the parliamentary website?,3,5,TRUE,TRUE,TRUE
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,32ZKVD547FNEB4CXTIFWLHN7B3XB3X,A1NGXQMOBCXDC3,278,"the descendants of rollo 's vikings and their frankish wives would replace the norse religion and old norse language with catholicism (christianity) and the gallo-romance language of the local people, blending their maternal frankish heritage with old norse traditions and customs to synthesize a unique ""norman"" culture in the north of france.",33,what was the name of the language that the descendants of gaul had?,5,4,TRUE,FALSE,TRUE
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3907X2AHF05RUGHO8NJSXRN4MTCP2L,A15A09BRS1Q8W0,157,"the descendants of rollo 's vikings and their frankish wives would replace the norse religion and old norse language with catholicism (christianity) and the gallo-romance language of the local people, blending their maternal frankish heritage with old norse traditions and customs to synthesize a unique ""norman"" culture in the north of france.",33,what was the name of the language that the descendants of gaul had?,5,4,TRUE,FALSE,TRUE
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3LYA37P8IQNK72K4EO7V2349MPIKBG,A3862RIFFUV141,307,"the descendants of rollo 's vikings and their frankish wives would replace the norse religion and old norse language with catholicism (christianity) and the gallo-romance language of the local people, blending their maternal frankish heritage with old norse traditions and customs to synthesize a unique ""norman"" culture in the north of france.",33,what was the name of the language that the descendants of gaul had?,5,5,TRUE,TRUE,TRUE
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3ZAK8W07I4EXQBM6AME8O9HOXCM0UA,A1IZ4NX41GKU4X,243,"the descendants of rollo 's vikings and their frankish wives would replace the norse religion and old norse language with catholicism (christianity) and the gallo-romance language of the local people, blending their maternal frankish heritage with old norse traditions and customs to synthesize a unique ""norman"" culture in the north of france.",33,what was the name of the language that the descendants of gaul had?,5,5,TRUE,FALSE,TRUE
3RDTX9JRTY1B2A0T68YOJ89CPA1796,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,32UTUBMZ7GWYNDEGDSL24CFQ2NPBVT,A2V3P1XE33NYC3,302,"they then beat the defending super bowl xlix champion new england patriots in the afc championship game, 20 -- 18, by intercepting a pass on new england's 2-point conversion attempt with 17 seconds left on the clock.",17,how many seconds did the new england patriots take on new england?,2,2,FALSE,FALSE,TRUE
3RDTX9JRTY1B2A0T68YOJ89CPA1796,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3B1NLC6UGZWH9APV724HZVH5WCIGPW,A15A09BRS1Q8W0,315,"they then beat the defending super bowl xlix champion new england patriots in the afc championship game, 20 -- 18, by intercepting a pass on new england's 2-point conversion attempt with 17 seconds left on the clock.",17,how many seconds did the new england patriots take on new england?,2,2,FALSE,FALSE,TRUE
3RDTX9JRTY1B2A0T68YOJ89CPA1796,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3E1QT0TDFP9AZ9W9B929YLZVMFAI86,A1IZ4NX41GKU4X,257,"they then beat the defending super bowl xlix champion new england patriots in the afc championship game, 20 -- 18, by intercepting a pass on new england's 2-point conversion attempt with 17 seconds left on the clock.",17,how many seconds did the new england patriots take on new england?,1,1,FALSE,FALSE,TRUE
3RDTX9JRTY1B2A0T68YOJ89CPA1796,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3P1L2B7AD1PFA2RV3TOINNHNIO6OLR,A1NGXQMOBCXDC3,311,"they then beat the defending super bowl xlix champion new england patriots in the afc championship game, 20 -- 18, by intercepting a pass on new england's 2-point conversion attempt with 17 seconds left on the clock.",17,how many seconds did the new england patriots take on new england?,5,5,TRUE,TRUE,TRUE
3UQVX1UPFSHMKFFA00Y0U6RBBQL209,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,373ERPL3YO86QSRG4U7D39W9NODTR9,A1NGXQMOBCXDC3,249,"one of the network's strike-replacement programs during that time was the game show duel, which premiered in december 2007.",168,what game show debuted on abc in 2007 as a replacement for striking programs?,5,5,TRUE,TRUE,FALSE
